epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,111.486,1.16655,0.60663,0.99205,0.90648,0.85758,0.91026,0.57839,1.29617,0.60987,1.0611,0.000594321,0.000594321,0.000594321
61,113.275,1.13891,0.59068,0.98385,0.90817,0.84585,0.91086,0.58181,1.29737,0.59401,1.05595,0.000580174,0.000580174,0.000580174
62,115.137,1.14932,0.60473,0.97629,0.92415,0.83176,0.90696,0.58323,1.27628,0.60193,1.0623,0.000566027,0.000566027,0.000566027
63,116.933,1.15263,0.59547,0.98726,0.91513,0.86924,0.91429,0.57733,1.30308,0.6021,1.06763,0.00055188,0.00055188,0.00055188
64,118.763,1.16155,0.61117,0.97635,0.89008,0.8706,0.90572,0.5814,1.32759,0.61121,1.07897,0.000537733,0.000537733,0.000537733
65,120.556,1.15227,0.60109,0.97971,0.91944,0.85449,0.91094,0.58429,1.28901,0.59137,1.06462,0.000523586,0.000523586,0.000523586
66,122.354,1.15026,0.59823,0.98659,0.93677,0.83987,0.91126,0.59031,1.28883,0.58545,1.06977,0.000509438,0.000509438,0.000509438
67,124.157,1.14758,0.60129,0.98729,0.89859,0.88988,0.91109,0.59406,1.27056,0.58059,1.05932,0.000495291,0.000495291,0.000495291
68,126.015,1.14496,0.58696,0.98235,0.92651,0.84953,0.90021,0.58389,1.28029,0.57987,1.05105,0.000481144,0.000481144,0.000481144
69,127.817,1.14613,0.59135,0.98068,0.92272,0.81765,0.88691,0.57317,1.29715,0.57518,1.055,0.000466997,0.000466997,0.000466997
