epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,961.414,0.99947,0.48026,1.02154,0.93269,0.75495,0.79607,0.53154,1.38555,0.56698,1.31921,0.000905557,0.000905557,0.000905557
187,966.545,0.99827,0.47915,1.01763,0.883,0.76883,0.78042,0.51754,1.41067,0.57077,1.3368,0.000902728,0.000902728,0.000902728
188,971.679,0.97072,0.47651,1.01921,0.90434,0.76966,0.79576,0.53133,1.39918,0.55359,1.32112,0.000899898,0.000899898,0.000899898
189,976.79,0.9804,0.47917,1.0231,0.896,0.75495,0.78842,0.50966,1.4517,0.583,1.36763,0.000897069,0.000897069,0.000897069
190,981.896,1.0109,0.48392,1.02596,0.86031,0.77473,0.79541,0.53592,1.37191,0.55624,1.3185,0.00089424,0.00089424,0.00089424
191,986.995,0.99819,0.48785,1.02298,0.90019,0.76391,0.79213,0.52091,1.42573,0.57333,1.34838,0.00089141,0.00089141,0.00089141
192,992.108,0.9553,0.47045,1.00614,0.90356,0.76915,0.79482,0.51,1.45346,0.57901,1.36066,0.000888581,0.000888581,0.000888581
193,997.199,0.97549,0.47326,1.02555,0.887,0.7803,0.79835,0.53385,1.37831,0.56007,1.3191,0.000885751,0.000885751,0.000885751
194,1002.29,0.96477,0.46768,0.99866,0.8813,0.7839,0.8034,0.52909,1.35238,0.54997,1.30022,0.000882922,0.000882922,0.000882922
195,1007.38,0.99477,0.47762,1.01967,0.90194,0.72804,0.76857,0.52437,1.38592,0.55121,1.31738,0.000880093,0.000880093,0.000880093
196,1013.09,0.99636,0.47968,1.00528,0.90582,0.77001,0.7839,0.53296,1.35508,0.53863,1.30198,0.000877263,0.000877263,0.000877263
197,1018.21,0.94045,0.45722,1.01063,0.9021,0.76615,0.79594,0.53771,1.35997,0.55583,1.2966,0.000874434,0.000874434,0.000874434
198,1023.37,0.96759,0.47272,1.00771,0.87225,0.76116,0.78886,0.5112,1.45402,0.56703,1.34915,0.000871604,0.000871604,0.000871604
199,1028.66,0.98145,0.47596,1.01033,0.8423,0.78403,0.79308,0.53105,1.40735,0.54697,1.3271,0.000868775,0.000868775,0.000868775
200,1033.77,0.94326,0.45655,1.01263,0.85519,0.79342,0.8059,0.53336,1.3705,0.5404,1.32109,0.000865945,0.000865945,0.000865945
201,1038.86,0.98909,0.47107,1.01789,0.84245,0.77851,0.78875,0.54011,1.36665,0.5634,1.31614,0.000863116,0.000863116,0.000863116
202,1044.01,0.97347,0.46993,1.00698,0.85631,0.77594,0.79246,0.53,1.36209,0.54839,1.31524,0.000860287,0.000860287,0.000860287
203,1049.15,0.96326,0.46945,1.01255,0.87435,0.7903,0.79867,0.52996,1.39693,0.54578,1.33198,0.000857457,0.000857457,0.000857457
204,1054.28,0.95868,0.4668,0.99867,0.84078,0.78113,0.79635,0.53072,1.38703,0.56505,1.32132,0.000854628,0.000854628,0.000854628
205,1059.69,0.98787,0.47416,1.00354,0.81719,0.78331,0.78755,0.53875,1.37333,0.54215,1.31489,0.000851798,0.000851798,0.000851798
206,1064.83,0.96927,0.46289,1.00795,0.90735,0.76325,0.80222,0.53071,1.41574,0.57553,1.35201,0.000848969,0.000848969,0.000848969
207,1069.94,0.94686,0.467,1.00615,0.91941,0.76135,0.8058,0.52804,1.42896,0.56544,1.34893,0.000846139,0.000846139,0.000846139
208,1075.07,0.94082,0.4624,1.00157,0.84542,0.78158,0.79555,0.51972,1.46555,0.58096,1.37255,0.00084331,0.00084331,0.00084331
209,1080.2,0.95711,0.46107,1.00876,0.86303,0.78594,0.81085,0.54066,1.41179,0.55575,1.33537,0.000840481,0.000840481,0.000840481
210,1085.35,0.92511,0.44576,0.99592,0.85071,0.79306,0.80885,0.52522,1.45156,0.56041,1.34606,0.000837651,0.000837651,0.000837651
211,1090.4,0.95549,0.46117,0.99598,0.86119,0.7838,0.79089,0.53065,1.40539,0.55948,1.34101,0.000834822,0.000834822,0.000834822
212,1095.42,0.95096,0.46401,0.99457,0.84292,0.78193,0.80202,0.52923,1.42834,0.56499,1.34833,0.000831992,0.000831992,0.000831992
213,1100.5,0.92831,0.45076,0.99076,0.88343,0.77051,0.79315,0.52806,1.44108,0.55806,1.35018,0.000829163,0.000829163,0.000829163
214,1105.62,0.91426,0.44646,0.99174,0.87367,0.78353,0.81028,0.54291,1.37743,0.55543,1.32111,0.000826334,0.000826334,0.000826334
215,1110.86,0.93803,0.45957,0.99472,0.86272,0.78848,0.79932,0.54863,1.37843,0.53898,1.32845,0.000823504,0.000823504,0.000823504
216,1116.01,0.89801,0.44363,0.99235,0.86808,0.77509,0.79633,0.54029,1.40068,0.55515,1.33817,0.000820675,0.000820675,0.000820675
217,1121.09,0.91619,0.45015,0.9967,0.83921,0.77792,0.78924,0.53273,1.39156,0.55617,1.33316,0.000817845,0.000817845,0.000817845
218,1126.22,0.90173,0.44014,0.99178,0.8629,0.7956,0.805,0.53382,1.38458,0.55258,1.3252,0.000815016,0.000815016,0.000815016
219,1131.32,0.94211,0.45127,1.00424,0.90105,0.77391,0.79889,0.53279,1.39215,0.53805,1.34428,0.000812186,0.000812186,0.000812186
220,1136.39,0.9328,0.45139,0.99061,0.84762,0.79169,0.7926,0.52555,1.39552,0.56291,1.33989,0.000809357,0.000809357,0.000809357
221,1141.51,0.9004,0.4386,0.99671,0.87403,0.79699,0.81754,0.5439,1.37408,0.54792,1.32557,0.000806528,0.000806528,0.000806528
222,1146.62,0.90068,0.44221,0.98652,0.89812,0.76761,0.80301,0.53467,1.39099,0.55316,1.33379,0.000803698,0.000803698,0.000803698
223,1151.67,0.90074,0.44232,0.98918,0.91459,0.78085,0.80703,0.536,1.40413,0.54894,1.34021,0.000800869,0.000800869,0.000800869
224,1156.84,0.89143,0.44427,0.97202,0.92946,0.7614,0.79228,0.53734,1.39267,0.54512,1.33756,0.000798039,0.000798039,0.000798039
225,1161.9,0.9087,0.44308,0.98095,0.87912,0.79018,0.79725,0.54104,1.36421,0.54123,1.31637,0.00079521,0.00079521,0.00079521
226,1166.97,0.9356,0.4573,0.99623,0.89716,0.78848,0.82156,0.5494,1.35439,0.53961,1.32037,0.00079238,0.00079238,0.00079238
227,1172.19,0.9168,0.44532,0.98317,0.88104,0.78721,0.80157,0.52544,1.39474,0.54464,1.33035,0.000789551,0.000789551,0.000789551
228,1177.05,0.88485,0.44119,0.98871,0.83142,0.80054,0.79702,0.52617,1.39069,0.55129,1.33245,0.000786722,0.000786722,0.000786722
229,1181.93,0.90927,0.44745,0.98736,0.8401,0.78764,0.79653,0.52729,1.39703,0.5615,1.3456,0.000783892,0.000783892,0.000783892
230,1187.03,0.92205,0.4503,0.98473,0.84916,0.75676,0.79389,0.53302,1.39349,0.55497,1.33281,0.000781063,0.000781063,0.000781063
231,1192.16,0.93255,0.45,0.99488,0.9152,0.75376,0.79264,0.53199,1.39607,0.56338,1.33011,0.000778233,0.000778233,0.000778233
232,1197.31,0.89499,0.44655,0.99082,0.86789,0.75168,0.78877,0.5183,1.41957,0.57934,1.34725,0.000775404,0.000775404,0.000775404
233,1202.4,0.89392,0.44371,0.98046,0.92739,0.75794,0.7964,0.49284,1.56806,0.60177,1.43236,0.000772575,0.000772575,0.000772575
234,1207.55,0.93493,0.4535,0.9941,0.87143,0.79365,0.80163,0.52663,1.40855,0.55261,1.34631,0.000769745,0.000769745,0.000769745
235,1212.7,0.90936,0.44585,0.98832,0.9201,0.77076,0.81059,0.54424,1.3686,0.5463,1.32175,0.000766916,0.000766916,0.000766916
236,1217.85,0.85543,0.42841,0.96926,0.88405,0.78644,0.79666,0.53636,1.39599,0.54871,1.33322,0.000764086,0.000764086,0.000764086
237,1223.1,0.90643,0.44668,0.99364,0.8704,0.79678,0.80191,0.53635,1.40126,0.54682,1.34446,0.000761257,0.000761257,0.000761257
238,1228.19,0.90664,0.44365,0.98179,0.88289,0.76423,0.78698,0.52753,1.38613,0.57404,1.33218,0.000758427,0.000758427,0.000758427
239,1233.26,0.88858,0.43756,0.9824,0.93544,0.77198,0.80663,0.53479,1.38153,0.54617,1.32783,0.000755598,0.000755598,0.000755598
240,1238.33,0.88675,0.43148,0.981,0.82805,0.78385,0.78658,0.51672,1.43465,0.56321,1.35939,0.000752769,0.000752769,0.000752769
241,1243.48,0.90296,0.44598,0.97869,0.89947,0.78342,0.80434,0.52331,1.4374,0.55921,1.36516,0.000749939,0.000749939,0.000749939
242,1248.61,0.90321,0.44078,0.97843,0.86915,0.77611,0.80253,0.53369,1.40994,0.55859,1.3414,0.00074711,0.00074711,0.00074711
243,1253.77,0.88606,0.42826,0.97529,0.86303,0.78874,0.80884,0.53789,1.37161,0.54479,1.31938,0.00074428,0.00074428,0.00074428
244,1258.89,0.88534,0.43605,0.9801,0.8681,0.78521,0.80334,0.54223,1.37101,0.52664,1.31641,0.000741451,0.000741451,0.000741451
245,1263.95,0.87282,0.42977,0.97866,0.85761,0.76452,0.79033,0.51971,1.4034,0.55319,1.33296,0.000738622,0.000738622,0.000738622
246,1269.1,0.85526,0.42543,0.96238,0.90067,0.7711,0.80769,0.54239,1.40407,0.54848,1.33848,0.000735792,0.000735792,0.000735792
247,1274.17,0.85199,0.42785,0.97232,0.85917,0.79292,0.80718,0.53612,1.40625,0.5524,1.33386,0.000732963,0.000732963,0.000732963
248,1279.27,0.86487,0.42492,0.97562,0.86911,0.80209,0.81678,0.53102,1.39083,0.54773,1.34138,0.000730133,0.000730133,0.000730133
249,1284.35,0.84983,0.4192,0.96719,0.84425,0.80365,0.81433,0.53827,1.38969,0.54748,1.33937,0.000727304,0.000727304,0.000727304
250,1289.57,0.86512,0.42593,0.97493,0.90073,0.79358,0.8126,0.53971,1.39687,0.55653,1.34237,0.000724474,0.000724474,0.000724474
251,1294.68,0.85642,0.42124,0.98157,0.90428,0.81024,0.81774,0.53978,1.39151,0.54475,1.33964,0.000721645,0.000721645,0.000721645
252,1299.68,0.84895,0.42202,0.98167,0.85446,0.80815,0.80859,0.53382,1.39929,0.54268,1.34787,0.000718816,0.000718816,0.000718816
253,1304.78,0.85924,0.42761,0.98107,0.86845,0.80015,0.81452,0.53983,1.4042,0.54627,1.34013,0.000715986,0.000715986,0.000715986
254,1309.92,0.87418,0.43478,0.97343,0.87792,0.7984,0.81379,0.53543,1.37423,0.53033,1.32415,0.000713157,0.000713157,0.000713157
255,1315.08,0.8493,0.42202,0.97331,0.85575,0.79547,0.8111,0.53223,1.38312,0.5491,1.3309,0.000710327,0.000710327,0.000710327
256,1320.16,0.86466,0.4274,0.97171,0.84412,0.79837,0.82002,0.53565,1.38419,0.54563,1.34204,0.000707498,0.000707498,0.000707498
257,1325.36,0.86179,0.42465,0.9677,0.87552,0.78298,0.79491,0.53138,1.40812,0.55725,1.34547,0.000704668,0.000704668,0.000704668
258,1330.47,0.85133,0.42434,0.96644,0.88808,0.78171,0.79928,0.51981,1.41739,0.56017,1.34963,0.000701839,0.000701839,0.000701839
259,1335.55,0.86555,0.43096,0.96389,0.87748,0.78466,0.80804,0.51784,1.43826,0.57895,1.37345,0.00069901,0.00069901,0.00069901
260,1340.8,0.86184,0.42144,0.96131,0.90039,0.78748,0.80931,0.53244,1.45608,0.5647,1.3777,0.00069618,0.00069618,0.00069618
261,1345.94,0.86091,0.4279,0.96624,0.89961,0.78498,0.82138,0.53818,1.41905,0.54864,1.35895,0.000693351,0.000693351,0.000693351
262,1351.04,0.85294,0.42183,0.96316,0.88746,0.81712,0.8249,0.53997,1.38806,0.54693,1.34167,0.000690521,0.000690521,0.000690521
263,1356.12,0.8376,0.42106,0.95156,0.87245,0.79661,0.81475,0.53088,1.42073,0.55783,1.35127,0.000687692,0.000687692,0.000687692
264,1361.19,0.84432,0.41746,0.96098,0.92471,0.777,0.81467,0.54206,1.37778,0.53019,1.33966,0.000684863,0.000684863,0.000684863
265,1366.32,0.84063,0.41264,0.96359,0.89692,0.7974,0.81537,0.53769,1.37947,0.55655,1.33087,0.000682033,0.000682033,0.000682033
266,1371.36,0.85898,0.41739,0.96068,0.82307,0.7868,0.80419,0.54002,1.38759,0.53458,1.33016,0.000679204,0.000679204,0.000679204
